id	target_txt	prediction
3308  3089dd69-c016-42f4-92cf-142e8fd12b13.flac	ich bin der target text	du ruhst dich ausgerechnet jetzt aus konflikten ein weiteres mal
2981  d828562c-deba-4620-bf90-59c010fc9a69.flac	ich bin der target text	das schutzblech ist abgefallen
4408  c8519b0d-8227-45fd-aa56-6b8564932f3d.flac	ich bin der target text	von denen hatten ganze leuten gekreischt keinen schlafheit
249  73127fa1-5361-46b5-a05f-b8503b1bfd23.flac	ich bin der target text	sie hatten sich nie gestritten
260  031eae13-4fce-4174-8ed2-9f82b5ab1490.flac	ich bin der target text	kreisch doch nicht immer gleich los
2822  a2c39846-b7cf-47ca-9947-35b42154c96b.flac	ich bin der target text	denn sonst ist es ein paar möglich dort in zürich zwischen vorabkommen
799  7325a984-f60f-43e7-a68c-9b5e259cf144.flac	ich bin der target text	da oben hat seinen ursprung in der vergangenheit
3745  86ac1482-20e2-402f-b23a-8e3082b6bf5d.flac	ich bin der target text	der mensch ist der freude zu erleben
941  9d52105b-3e8d-4769-b3b4-db730d94ab32.flac	ich bin der target text	deshalb bilden sie mit ihrem nachhinein zurückzuführen
463  f90e9520-0b36-483d-a9e3-16f8f1d9a7e3.flac	ich bin der target text	die karten werden auf die strafe versprechen zur gewidmet
4460  259ba689-4106-49d7-90f2-7f5cef8f95df.flac	ich bin der target text	das schutzblech ist abgefallen
853  d3b7934d-5e16-4cfa-a66f-62c6f4da295a.flac	ich bin der target text	das monstrum führte roger steinemann
27  daf5db3b-2568-4bb3-a4ac-8d671bb1fc43.flac	ich bin der target text	es ist mir aus der hand entglitten
2750  f9d9c21a-e544-4a1f-9746-bcc120e29402.flac	ich bin der target text	alle bei den mitgliedern miteinander sind nicht zufrieden
3900  ddd40ea3-64e8-47a3-a7cf-d2064962ae39.flac	ich bin der target text	du schielst tatsächlich ein bisschen
5073  459949f0-d0d5-4fee-a263-597c7b091df4.flac	ich bin der target text	das gemeinden rennst du herum und hilfst anderen leuten
5629  301f80ec-7a9e-4b0c-830b-b0fc3694aeef.flac	ich bin der target text	das spricht der wahl in künstler wie die geschichte überschaut
2194  f4253eec-5380-496a-8879-bf0f82f9aed8.flac	ich bin der target text	der verkaufspreis wurde geplant
4438  98f2350c-7974-4b3e-b3d4-82daf883ad5d.flac	ich bin der target text	sie hat wieder mal ganz laut gekreischt
454  572ea97a-59de-4211-b49f-9ea6fbf19ce0.flac	ich bin der target text	da oben hat vor der pause jemand gesessen
3632  e7256fd7-499b-4afb-9a9a-cd15d3f46d08.flac	ich bin der target text	ich wünsche ihnen einen schönen abend
2014  0a4e994d-5a6b-4cc0-b1e4-8d1f729c069a.flac	ich bin der target text	schon autos werden auf die schweizerdeutsch nach zweimal geschutzt
4922  33223f23-f5e1-43fa-9ae1-71181726fc89.flac	ich bin der target text	lebensjahr darf sie nicht von der hand austragen
5243  1c307352-da29-4211-a0ca-60834de1566e.flac	ich bin der target text	heimat war mit john freundlich
5561  d7f161f7-9ab9-43fa-8f9a-0d040a0c4bf2.flac	ich bin der target text	wollte eben später steuern
3200  dde85da1-acbb-4412-8b5a-7d05052a4080.flac	ich bin der target text	beim sportchausen ist das ebook heruntergeladen
3716  6038df36-7c0e-49ad-b315-7915999e8ad9.flac	ich bin der target text	ich necke dich doch nur dummerchen
410  50dbf69a-2bd2-428b-81b9-529749223cdc.flac	ich bin der target text	der plan wurde fallengelassen
3311  c982865e-46b0-4a34-8bdd-5ed880cc9d57.flac	ich bin der target text	wenn du dich beeilst erreichst du noch vor sonnenaufgang die strasse
593  a053c97e-9be0-4eb5-8877-af7d0167dfca.flac	ich bin der target text	weil ich deine fantasien spüre
888  3b09a849-415f-42e6-b34f-2001535aa855.flac	ich bin der target text	meredith rast aus seinem büro zu seinem wagen
3004  5631c121-8fe9-45c4-b62d-5a94d701c060.flac	ich bin der target text	du magst ihn und das spürt er
3432  5deb4d8a-cd8b-4d11-8073-10d885d360b5.flac	ich bin der target text	und es wartet niemand auf dich
4903  526af2cf-e8c7-444c-917c-792823536821.flac	ich bin der target text	und am wochenende gibt es dann auch einen temperatursturz
4779  85a94506-9291-4e3c-8551-b8ec6543d0c2.flac	ich bin der target text	starker föhn
2489  4b8d1bca-1526-4be7-892f-581329e1c7e2.flac	ich bin der target text	die aufgaben der ständeratswahl in genf ist noch offen
2054  7a4edc5f-b744-4f0b-8f28-b0b1dd59bd2c.flac	ich bin der target text	doch hier liegt ein paar kilo oder aber du stiehlst gleich
2922  f9d729d5-2919-41c6-89b2-ea698357eb96.flac	ich bin der target text	im anschluss daran demolieren mitschüler sein fahrrad
4911  3298d40c-6837-43fd-b8cf-c46d3c19184e.flac	ich bin der target text	mühe versuchte einen schutz und europäischen union
5498  3e7f6d9c-07d8-4c8d-9b5b-f55bce7b58a8.flac	ich bin der target text	die leute schlägt einander aus
3863  8ebfa1b3-c92d-43c9-9740-20abdd15e392.flac	ich bin der target text	mutter war zum beispiel der film computer etwas übertrieben
4581  257bb77f-0304-4160-b95a-e6687890ce4d.flac	ich bin der target text	habe sie nie zuvor gesehen
1127  ebd48ea4-1cac-44e8-8eac-a891facd5191.flac	ich bin der target text	mitteinander liegen den berg hinunter
2175  8bcd54bb-6eed-46f7-8860-18233ff28484.flac	ich bin der target text	wir haben ihn in den turm geworfen
3170  01288a8a-6660-484b-ad59-4de7313c887e.flac	ich bin der target text	das fliegen ist von den meisten schneegestöbern bekannt
5258  1cccaffd-b3ea-442d-adea-85be608c4883.flac	ich bin der target text	sie hat sich nie davon erholt
4767  be3f0c81-e4fd-4ca5-800e-36ec53bbaad8.flac	ich bin der target text	das oberhalbdien für den berg hinuntergefallen
5040  a192a6f4-6cb9-4c3e-9fb1-fe0290278636.flac	ich bin der target text	anschliessend ging er nach warschau
906  05c322c0-176e-4e11-bca5-73046e049d61.flac	ich bin der target text	ich mag ihre spielphilosophie
1103  3ae0f513-dca0-41d5-a3d6-dece0eeca2bd.flac	ich bin der target text	unter den grössten staaten ist nicht klein
3329  230a4636-2ac9-48a9-aa11-57e53262b9dd.flac	ich bin der target text	er traf einen am arm
899  7757ca28-8f52-4843-beac-53af2dec9fa4.flac	ich bin der target text	seit kultur ist schon und von dem prestiger
1379  e9a0d34f-ef7b-4f4d-8d77-e673465cdf20.flac	ich bin der target text	du schielst tatsächlich ein bisschen
5259  c2d66e13-8a03-4910-a410-1a2f3d364f91.flac	ich bin der target text	was sah eine techdiplomatie aus
973  2e97f741-48fb-4b48-805c-a2d58cc6b304.flac	ich bin der target text	kreisch doch nicht immer gleich los
2208  56c4ef47-14d0-481f-9628-fcfd3ee9025c.flac	ich bin der target text	er brüllt ihn an er reibt ihm die brust
4591  00b10b53-feec-4a66-bef0-4447a8ab1f58.flac	ich bin der target text	haben etwas getrunken um uns zu erreichen
3341  59304d0b-9a31-41eb-9249-865b574789f1.flac	ich bin der target text	du findest den koffer dort unten
5056  100e6567-0703-40f7-97ae-b3421c56a7f4.flac	ich bin der target text	sonst über die lounge schliesslich im parlament
1695  898e490f-2314-4fab-8a3e-ba37a20ab6bd.flac	ich bin der target text	wir haben jenes spiel aber auch ohne mich fünf zu
174  d7adcf5a-2a54-4d9e-b86f-741f9f5ed102.flac	ich bin der target text	da musste es gekochte kartoffeln weiter gehen
5705  02616b4b-70d4-40f0-a918-559d1c2cf6c2.flac	ich bin der target text	das kann man so ausdrücken
4062  a50bd810-0429-4623-bf7c-6af1f9132c9e.flac	ich bin der target text	und da gehe ich immer offensichtlich aus
266  fde0222e-49c5-4458-a089-cfa315ad5652.flac	ich bin der target text	schon hatte ich so wenig lust auf dich wie heute
3830  ff636ae9-7164-41c4-a0e8-be00d36263cf.flac	ich bin der target text	das schimpft ihr winziger
5063  966e2faf-4e60-4331-b4f1-e6a2cf368c89.flac	ich bin der target text	ich bin gerade wirklich unbeholfen
5700  81f04326-7965-4da2-bd8f-7f95ae53c794.flac	ich bin der target text	sie ist aber nicht im notfallmodus
3167  206aa022-c2e5-4101-9f69-ece1558699a5.flac	ich bin der target text	du stiehlst das nicht so empfehlen
4135  b05f061a-d7c9-42a2-b13b-8ff90bb8bc18.flac	ich bin der target text	es ist bereits der dritte gespürt
5421  ce57929a-6f02-4cc6-8fb5-bc16824ec1b0.flac	ich bin der target text	meine freunde rannten den tod aber nicht
1975  83f66453-493f-476b-a28a-f9e02f0a4f08.flac	ich bin der target text	die kleine kriecht schon durch die ganze zeit zurück
2517  716f35bf-60a3-4904-9698-518f00478e33.flac	ich bin der target text	deshalb gibt es beim augenblick auf den berg
389  b7bab98b-e74a-4f72-893d-a625dce2e461.flac	ich bin der target text	der engadiner riecht in die luft
3049  f000ae8a-92b8-4d2a-9f6a-04a986447dcb.flac	ich bin der target text	die jumaden wurden verschmutzt
4977  20191be2-b5b2-40f9-9f56-4e0e651506ce.flac	ich bin der target text	heute rauche ich nicht oben
5547  f676418e-dded-4f7d-a0dd-fd0d4ffbb597.flac	ich bin der target text	der hauptstadt rotkäppchen
1905  9426142c-c3d7-4340-9ea1-f5677619ab73.flac	ich bin der target text	nicky rollte sich auf die seite
2174  a7b0680b-bb14-4557-9bf2-1d7490bc7919.flac	ich bin der target text	wir haben jetzt verschiedene mauern erlebt
4010  c0e135ed-8683-4762-8af9-fda4174b33b7.flac	ich bin der target text	john hatte sich wieder erholt
3793  7393cf95-cb47-46f2-ad55-e5c4468ce358.flac	ich bin der target text	du gehst leise über den dachboden
1389  9bec7c32-061c-4542-a0ce-875e8ab37bae.flac	ich bin der target text	populär ist dieser mutter unterlassen
4482  ce9893b1-7704-4dc6-b468-d1ef5b0aace6.flac	ich bin der target text	wir werden wahrscheinlich gewählt
324  056e974f-fad6-49c2-bb16-9cb0a82ad6ca.flac	ich bin der target text	wir haben gekochte kartoffeln gemügelt
2969  aaf9dc2a-80bc-43c3-a989-01d89541a1c4.flac	ich bin der target text	sie hatten sich umarmt
3195  1eee2128-ccf2-46d4-abb6-19d4bb4b2ed3.flac	ich bin der target text	der maulwurf gräbt sich durch die erde
2224  f77b1784-6b93-41e7-b8f5-223c34134a6c.flac	ich bin der target text	das ist kaum das auf den frontschulen bedeckt
3934  8771f316-11cf-40a1-b065-e40ffdf9219a.flac	ich bin der target text	sie hatten sich nie gestritten
4985  07e7ff71-2087-4dac-bb27-d7ab0271e013.flac	ich bin der target text	habe ich dich ständig geraucht
5428  355f0702-fa87-4c09-8b0a-cc0a5c378aba.flac	ich bin der target text	also habe ich gepfuscht
5018  020765be-7921-4008-a463-cf4731fd8f6b.flac	ich bin der target text	der justizvollzug ist aber nicht
3719  2dfa81df-6556-415f-ba00-99f709fcd2c9.flac	ich bin der target text	starker föhn
2928  8fed9ded-732a-4bbd-a6e6-5cd8c7ed5441.flac	ich bin der target text	ich naschte von den pralinen
3495  4e4b876d-433c-4df2-b66d-2c98d815a629.flac	ich bin der target text	sie schrumpft ihr winziger schwanz
2849  1df83feb-4208-4a8b-9873-1aff7a84fd23.flac	ich bin der target text	in den letztgenannten drei ländern ist der kauf von blocken darstellt
401  3f15be7b-7128-4b2e-a704-dad3fa9541b6.flac	ich bin der target text	haben etwas getrunken um uns zu entspannen
2425  83ca6357-fc5e-4946-9412-15a11134f58b.flac	ich bin der target text	was du hast mich geneckt
3951  b3a13866-baaa-48d6-923b-11097531f8f8.flac	ich bin der target text	es bräuchte deshalb zunächst eine vermittlung von dritten kampf um die welt
192  cb70457a-0700-4b28-9f1b-12a27fd6dac7.flac	ich bin der target text	ich lasse dich jetzt los
1782  e86268c1-928e-4f86-ac83-71b0f2b55e07.flac	ich bin der target text	sie ist auch ein grund von unruhe in der schülerlichen mittelmeerlander
2511  5071c27e-3c98-4862-959d-b3ccfe61eccf.flac	ich bin der target text	das auto rast durch die nachrichtenagenturen
3055  78299278-40c7-4abd-a16a-2d4291435d87.flac	ich bin der target text	wahl und hatten steuergeld gerade dabei ihn angeklickt
3286  24856d4a-9a2a-4869-acf3-d62e601c64cc.flac	ich bin der target text	je ihre beute schrien von der aufenthalter hatte gerochen
2143  6ff91797-62e7-4264-a14a-e60e0c889e51.flac	ich bin der target text	heute hatte grosse störung für schweinebaugebiete
5283  c858c215-4d05-476d-9c86-6659351fda19.flac	ich bin der target text	du kehrst nie und auch schwatzte siegen
3879  e0fbe2c8-894f-4882-bb85-154e46374e8f.flac	ich bin der target text	der vorsprung auf das absolute mehr in kind gegen die welt
3810  4f46fac4-de8f-45da-b93a-5d78c85af290.flac	ich bin der target text	die wiederwahl ist der teil des kopfschmerzens gewonnen
4406  7e33cec7-cd4a-4fed-86c3-bb2c69e58a4e.flac	ich bin der target text	sie hat mehr davon genommen
4005  cadd24eb-951e-4be7-b53d-86d1b2cc16c4.flac	ich bin der target text	in der niederlage sind sogar strengeren güterverkehr
2484  469eee86-1d4d-47a6-b31f-132cd1274867.flac	ich bin der target text	er verkaufte einen landschaft morgen und durch einen schreien
2631  da38b9aa-162b-45b4-9761-6b5fdb8ec5cb.flac	ich bin der target text	man musste bei ihm erst das eis brechen
3215  1cd04c4d-3aae-4603-97c8-c4aa97b339c4.flac	ich bin der target text	du gehst leise über den dachboden
2725  0c79a85f-88b5-423c-b49d-c3747c89536b.flac	ich bin der target text	der friseur scheint die menge sonst aus
4407  6e4c69a9-9882-44bc-b0ae-03f58a22086f.flac	ich bin der target text	wir haben die abschreibungslosen im land eingeführt
4352  3d0d9391-e591-45d7-9248-eb45b6b0c5ac.flac	ich bin der target text	habe sie nie zuvor gesehen
116  ec00a276-14f4-4d4f-8330-a4658650f692.flac	ich bin der target text	vor allem westeuropa und nordeuropa ist davon betroffen
1173  f7a956a6-b4a7-4eda-b2bb-e1b846a4890f.flac	ich bin der target text	das problem ist durch seine mutkontakte die scheudigung der kriterie
384  f6dfd82d-e369-4315-9284-eea5ab39a6fc.flac	ich bin der target text	ich will nicht dass du das spürst
3937  bdda3719-7994-4215-862d-196328221bf7.flac	ich bin der target text	der bauer erschrak unter deutschen markt für dieses vorhaben
31  ec17139a-5669-4618-b693-67facb8defa1.flac	ich bin der target text	zum leuten in bolikologe findet sich das knochenmarkt auf schweizer trump
2784  bfd1e63e-3cb9-43b3-b73d-21fef32366ac.flac	ich bin der target text	ihre eltern waren beispielsweise auch die metropole
783  4d242698-e8c1-4388-af82-fd9253f580f6.flac	ich bin der target text	rap und hiphop wurde auch in der volksrepublik
3717  7be5ed20-d4eb-4959-9843-c1afa6e77d9a.flac	ich bin der target text	habe sie nie zuvor gesehen
1967  863ae392-08bb-4491-aa74-363637c3e19d.flac	ich bin der target text	er hatte mit dem oben auf dem berg geparkt
1934  328505fc-2b2e-4452-8407-3b562515f26a.flac	ich bin der target text	deswegen sind im augenblick mit einem spenden geplant
4947  b08062db-3146-4f46-ad71-e648db8799d8.flac	ich bin der target text	es schüttern sich mit einem anderen punkt
79  e9ca4416-3cf6-462d-af00-4b1e55b45d62.flac	ich bin der target text	sie schielt in gonzer zeit ruhig auf
519  d4318dbc-f679-48e2-bef7-e319861c547a.flac	ich bin der target text	im frühjahr ist der haupt noch schwarz mituntergeladen
4560  edfe75ac-61a9-410a-ae87-67f0c7ad4f54.flac	ich bin der target text	er hob es im norden an und senkte es im süden
756  5c58a385-321b-4464-8202-a58f4a7153c6.flac	ich bin der target text	der ausgang der ständeratswahl
2598  bda0b61e-1c96-47c5-9807-8a3bbd4391ac.flac	ich bin der target text	der friseur erzählt ihm der mafioso sei explodiert
4143  e0056792-bd2c-4b99-8c3b-b2fac35ef4b6.flac	ich bin der target text	doch schutzt du dich von einem kliff
3088  b34b4dbc-41e5-4ec6-8f54-f69da00f774a.flac	ich bin der target text	wir schlägen sich nichts anderes übernachten aus
5478  c54e2d7a-328e-4d6c-8e7c-6f0f3ce0774d.flac	ich bin der target text	auf einer feier in der kategorie
5168  e5ea538c-8097-4372-a7cc-45c94250afde.flac	ich bin der target text	haben etwas getrunken
2551  8808dd88-5325-4feb-876a-ef902fddbe3e.flac	ich bin der target text	der liedtext besteht aus vier strom pro jahr
4376  7c275029-f04f-484f-b461-63cbc0a1e8b9.flac	ich bin der target text	er stiehlt keine kuh streckt die hand in keine truhe
337  a0094388-4457-48b4-ab6e-ce9f701e5130.flac	ich bin der target text	die elektronik wurde jeden dienstag abgetreten
236  2d85162f-eaa8-4f8d-a7c0-926050f28e18.flac	ich bin der target text	drohnen vermessen die schneedicke
5079  ce49fe0b-f07d-4505-818f-8eb4683c6934.flac	ich bin der target text	sehr grosse flocken für den büron ist für pilotprojekte
2179  1a30ca05-6d56-4afc-b166-551fdc05c5e8.flac	ich bin der target text	schliesslich haben wir die gesprächtigkeit zum frühstück genutzt
4924  8a36cde6-b3e4-4638-950a-ebef79c34078.flac	ich bin der target text	hochnebelfelder über dem kopf
2635  21a4d8bb-33ed-4860-bfa9-abcc4d570006.flac	ich bin der target text	das jüngste ereignis belastet ihn
3070  ccc2fb17-2424-42c2-9076-34eb9c6ef7f4.flac	ich bin der target text	die verhandlungen werden rund von heute zu etwas gegen das land
2795  2d52cb25-a267-4c0a-9682-243af18bff0d.flac	ich bin der target text	morgen scheint die strahlen durch den kampf zurück
2270  00cb5b8b-ce09-4b45-bfd7-ed130ac5e6b0.flac	ich bin der target text	dass ich dich besser hören kann
5247  264379e7-3c08-4c0d-ad25-c2d80d4c4629.flac	ich bin der target text	ich deute ihr mein interesse offensichtlich an
1391  9188faf3-bb0c-49ae-97ca-2ee71c0531b8.flac	ich bin der target text	ich fürchte dass er euch täuscht
4538  acb9c64e-bb7e-4520-a443-d20319a2a90e.flac	ich bin der target text	es findet mich ausserdem eine verlorene ton
227  dceec9d1-223b-49e8-8789-3432a435fea3.flac	ich bin der target text	er hat sich nur kurz ausgeruht
8  23c87f14-ba2b-4836-94d8-04798e650eb6.flac	ich bin der target text	das hat das landschaftspiel der übernimmten weitgehend
3111  b2f287f3-a61b-4ad0-be12-425461369c2f.flac	ich bin der target text	ausserdem hatte er sich umgesehen
4959  259780cc-75bc-4c30-b3ec-e3bbc6e0542d.flac	ich bin der target text	der check bietet auch das offene aus einem bölkchenhaus
4496  9cd8f054-3ca8-44bd-8a37-b06c4b13500f.flac	ich bin der target text	das gespräch führte kartoffeln dauernd hochnebel
3517  5e6dd588-ba06-4408-9aa6-ba2f15404833.flac	ich bin der target text	in lüstenhaltigen bügeleisen und erbsen folgen
1323  e10f8ccd-f232-421c-9503-be4c651cf1d0.flac	ich bin der target text	oft schreibt er seinen kaffee beinah auf die metrologe
5067  24d44360-d292-4f6f-ae9d-4bd22f5c5743.flac	ich bin der target text	die jugendliche finden ihn auf die ustruktur einlaufen
3925  295536a5-11f1-4b76-a010-5809adaca4c5.flac	ich bin der target text	das sind beispielsweise die luft über das haus vertreten
1481  997137e5-e728-4dd2-acef-cd3b823083d2.flac	ich bin der target text	milan schielte zum wagen hinüber
1786  6e08ce1c-f3e8-4235-9cbc-3388afcc9c65.flac	ich bin der target text	er streckt den eimer aus dem copul oder fuss sagt schön
4443  9052dc5a-7a98-479b-93f7-6704680c3269.flac	ich bin der target text	dies bedeutete gleichzeitig aus einem finanziellen vorausschalt
5487  856dcd5c-086b-4425-93a9-2fe2a98d6ddc.flac	ich bin der target text	er stiehlt keine trumps aus
595  a2cbc766-437e-4093-8cee-18dd9642ce9d.flac	ich bin der target text	man betrachte dazu die folgenden sätze
3665  05360f5b-3e64-43b2-80f6-e6310c1f1441.flac	ich bin der target text	ich mag es sehr wenn es so leise regnet
3801  6481c723-e6db-4e65-a291-fd6ba14341c1.flac	ich bin der target text	du findest den koffer dort unten
1217  57429197-5a26-4fc1-adbb-96c140c953a7.flac	ich bin der target text	die offiziere zwingen ihn sich nackt aus
744  f63ba47e-21ba-4a19-ae96-7666b8a18976.flac	ich bin der target text	am donnerstag einzelne regenschauer
730  f0ed3a28-a2f7-4eb8-9d67-6647f70b5643.flac	ich bin der target text	hier verlor ich
2039  99edc847-8288-4fa9-a056-d8b0057a90a3.flac	ich bin der target text	hongkong und macao gehören einfach zu china
4733  8bb9f06f-3658-430e-ba60-3bc2a246594b.flac	ich bin der target text	lokale gewitter bringen endlich regen
1061  d0a3752f-dff9-4292-a344-072609ce0075.flac	ich bin der target text	ich schiele angewidert hinein und wische es brüsk
2607  a75e2ef1-cbbc-4030-9aac-11f74c6d2c28.flac	ich bin der target text	es schleicht niemand auf dem gang herum
4923  b5555306-e2c5-4922-9208-a3c2d28ce714.flac	ich bin der target text	nahverläufer hatten ihn unter die schweizer behörden gescheit
253  8eefde2e-f43e-481c-aefe-6ac0c67c1f8b.flac	ich bin der target text	obwohl das störungsfreundlich unter dem gefreirpunkt
2301  3382f215-d6d0-4fe7-bc4b-477e65c8c340.flac	ich bin der target text	diese schubsen wurden nicht mehr festgestellt
5324  9b3beb2f-8375-4ada-b409-c076b816db0d.flac	ich bin der target text	der raum wurde schliesslich erfolg gesprochen
1455  14cb27d8-602b-436d-a690-e7394f568dde.flac	ich bin der target text	die kinder beeilten sich seinem befehl nachzukommen
3841  dcc37233-5ef4-4a6d-8d2c-926d3b03eee5.flac	ich bin der target text	ich gewinne dieses spiel gerade
5483  af33e15e-ed44-4351-b9a0-f2b77ab3a019.flac	ich bin der target text	da helfen clouddienste die aus dem hause schon länger zurück
2221  a00bbf36-52bf-491b-9650-fb1fbff59952.flac	ich bin der target text	du hast ihn nicht getroffen
5212  48897243-2a71-4c11-8690-a039f573b8c7.flac	ich bin der target text	du magst ihn und das spuckt sich nicht ausrufen
5261  d045820c-ce8f-4566-8262-767e78adbfaf.flac	ich bin der target text	entsprechend wurde dieser beinah auf den wirtschaftsforum strüpfen
5455  ec16accf-1374-4457-9598-a775fdcbcd6e.flac	ich bin der target text	südwestlich von uns da wirkt noch ein schulerwinden
5032  bd43e0a0-247c-4171-a644-32b34c73a463.flac	ich bin der target text	die sprache ist schwierig
1344  052e4ebe-72a0-4398-bd6a-32e8d9534022.flac	ich bin der target text	die kinder beeilten sich seinem befehl nachzukommen
2355  5e47b5d6-937c-4a0a-b75e-5c78e5d5b0aa.flac	ich bin der target text	beide waren gewitter befinden sich
951  64e476b0-1287-41b6-a240-a65eb7879184.flac	ich bin der target text	platz zum grössten mal folge seiner geschichte
3028  f9468f9d-9899-4b8e-a87d-ff05b7c1c553.flac	ich bin der target text	ich höre mir jeweils vor dem einschlafen mozart an
197  fc8f511c-7ec8-42fc-a8a5-9f319396f773.flac	ich bin der target text	heute rauche ich nicht mehr und wette nicht mehr
3601  ccbcc387-f031-48ed-a2b4-1c7c5e808a59.flac	ich bin der target text	obwohl der sommer vorbei ist zirpen grillen
5604  b24b3e49-7053-41c3-8060-12873f34b88f.flac	ich bin der target text	gefeit vor krisen ist niemand trump
326  e8d6ccf7-5490-4a06-b152-6b98e4877f9f.flac	ich bin der target text	hochbeschuldigung bringt wieder einmal die hausaufgabe
731  f2df4abd-72dc-46f5-9f9d-db3db7a1e99f.flac	ich bin der target text	schon lieber im hintergrund das laute auf der hand
4873  bd978bf8-a68f-4c7e-a48b-0193649f2f29.flac	ich bin der target text	hier befinden sich auch nationalparks
2291  80113fd4-99ae-47d1-9af0-06025feebad9.flac	ich bin der target text	der digitale wandel wartet nicht auf einem solchen verheiratet
4673  afe0d99a-7cb9-4684-85ef-4aea36db0651.flac	ich bin der target text	und dazu gehört sie zu den eidechsen und einen kampf nach westberlin
2796  34af2725-6563-46b4-b632-f8beafe7d8b9.flac	ich bin der target text	ich spielte nicht mehr auf hohem level fussball
4876  55e3b4ee-3200-408f-93ad-536782dd369e.flac	ich bin der target text	man betrüge diese um das ihnen zustehende honorar
1529  4f7d030e-2a98-4013-8dfc-eb2f2068629a.flac	ich bin der target text	torf wird aus hochmooren gewonnen
2101  31eaacef-c79a-4d22-b6ba-c8779b38f891.flac	ich bin der target text	du bist eine idiotin schimpfe ich mit mir
4423  9e527410-3240-432e-81b5-18aab0489e48.flac	ich bin der target text	sie hatten sich umarmt
2773  694965ba-a5c1-4630-8e27-07ed40ad7cec.flac	ich bin der target text	das gefieder raum war auf den technischen studium nicht mehr und korrenkt
1132  59542f3a-b630-4a96-a868-f9cfcfe2cb46.flac	ich bin der target text	da rauchte er nicht immer gleich los
4238  12647362-6e36-4d0d-85e7-ef3df037bb40.flac	ich bin der target text	mannschaft integriert und waren nicht der tod
4336  f81bf616-d66c-4911-9e87-baf20ed04565.flac	ich bin der target text	vorher seien spielsachen kaum jemand mehr aus
5617  88e3bbb5-a192-4ae5-a26f-925b766c664d.flac	ich bin der target text	die plötzliche besorge denn die stadt war und hat jedoch weiter
5618  64fa2447-6143-4a22-b2f0-853e1d6599b3.flac	ich bin der target text	die liste macht sie konstantische schriftstühler
3117  0ee0725f-edb3-49c3-b1cb-4a7c34c2da93.flac	ich bin der target text	die karten werden im steuerwettbewerb abgeschlossen
5320  046327fb-8df0-4103-b71d-8f56dd513da2.flac	ich bin der target text	voller stolz hat er seinen punkt
